time,speed,torque
102.635,0.032063706,15.93410116
102.64,0.039704528,15.88625809
102.645,0.039495568,15.88756649
102.65,0.0392836,15.88889373
102.655,0.039069035,15.89023723
102.66,0.038852242,15.89159468
102.665,0.03863356,15.89296396
102.67,0.038413296,15.89434315
102.675,0.038191727,15.8957305
102.68,0.037969107,15.89712444
102.685,0.037745664,15.89852353
102.69,0.037521606,15.89992648
102.695,0.037297121,15.90133209
102.7,0.037072381,15.9027393
102.705,0.036847539,15.90414715
102.71,0.036622736,15.90555475
102.715,0.036398099,15.90696132
102.72,0.036173741,15.90836614
102.725,0.035949767,15.90976856
102.73,0.035726269,15.91116799
102.735,0.035503332,15.91256391
102.74,0.035281032,15.91395585
102.745,0.035059436,15.91534337
102.75,0.034838607,15.91672609
102.755,0.034618599,15.91810367
102.76,0.034399462,15.9194758
102.765,0.03418124,15.9208422
102.77,0.033963972,15.92220263
102.775,0.033747694,15.92355686
102.78,0.033532436,15.9249047
102.785,0.033318226,15.92624597
102.79,0.033105089,15.92758053
102.795,0.032893047,15.92890824
102.8,0.032682117,15.93022898
102.805,0.032472316,15.93154265
102.81,0.032263659,15.93284916
102.815,0.032056157,15.93414843
102.82,0.039697025,15.88630507
102.825,0.039488111,15.88761319
102.83,0.03927619,15.88894013
102.835,0.03906167,15.89028335
102.84,0.038844923,15.89164051
102.845,0.038626287,15.8930095
102.85,0.038406068,15.8943884
102.855,0.038184545,15.89577547
102.86,0.03796197,15.89716913
102.865,0.037738572,15.89856794
102.87,0.037514558,15.8999706
102.875,0.037290119,15.90137593
102.88,0.037065423,15.90278287
102.885,0.036840625,15.90419044
102.89,0.036615867,15.90559777
102.895,0.036391273,15.90700406
102.9,0.036166959,15.90840861
102.905,0.035943028,15.90981075
102.91,0.035719574,15.91120991
102.915,0.03549668,15.91260557
102.92,0.035274422,15.91399723
102.925,0.035052869,15.91538449
102.93,0.034832082,15.91676695
102.935,0.034612117,15.91814427
102.94,0.034393021,15.91951613
102.945,0.034174841,15.92088227
102.95,0.033957614,15.92224244
102.955,0.033741377,15.92359641
102.96,0.03352616,15.924944
102.965,0.033311991,15.92628502
102.97,0.033098894,15.92761932
102.975,0.032886891,15.92894678
102.98,0.032676001,15.93026727
102.985,0.03246624,15.93158069
102.99,0.032257622,15.93288695
102.995,0.03205016,15.93418598
103,0.039691066,15.88634238
103,0.039691066,15.88634238
103,0.039691066,15.88634238
103,0.039691066,15.88634238
103,0.039691066,15.88634238
103.005,0.039482191,15.88765025
103.01,0.039270308,15.88897696
103.015,0.039055826,15.89031994
103.02,0.038839117,15.89167686
103.025,0.038620519,15.89304562
103.03,0.038400338,15.89442429
103.035,0.038178852,15.89581112
103.04,0.037956313,15.89720455
103.045,0.037732952,15.89860313
103.05,0.037508975,15.90000556
103.055,0.037284571,15.90141067
103.06,0.037059912,15.90281738
103.065,0.03683515,15.90422472
103.07,0.036610427,15.90563183
103.075,0.036385869,15.9070379
103.08,0.03616159,15.90844223
103.085,0.035937694,15.90984415
103.09,0.035714274,15.9112431
103.095,0.035491414,15.91263854
103.1,0.035269191,15.91402999
103.105,0.035047672,15.91541703
103.11,0.034826919,15.91679928
103.115,0.034606987,15.91817639
103.12,0.034387925,15.91954805
103.125,0.034169777,15.92091398
103.13,0.033952583,15.92227394
103.135,0.033736379,15.92362771
103.14,0.033521194,15.92497509
103.145,0.033307057,15.92631591
103.15,0.033093993,15.92765001
103.155,0.032882022,15.92897727
103.16,0.032671163,15.93029756
103.165,0.032461434,15.93161079
103.17,0.032252847,15.93291685
103.175,0.032045416,15.93421569
103.18,0.039686353,15.88637189
103.185,0.039477508,15.88767958
103.19,0.039265655,15.88900609
103.195,0.039051204,15.89034888
103.2,0.038834525,15.89170562
103.205,0.038615957,15.89307419
103.21,0.038395805,15.89445267
103.215,0.038174348,15.89583932
103.22,0.037951839,15.89723256
103.225,0.037728507,15.89863096
103.23,0.037504559,15.90003321
103.235,0.037280184,15.90143814
103.24,0.037055553,15.90284467
103.245,0.036830819,15.90425184
103.25,0.036606124,15.90565877
103.255,0.036381594,15.90706467
103.26,0.036157343,15.90846882
103.265,0.035933474,15.90987057
103.27,0.035710082,15.91126935
103.275,0.03548725,15.91266461
103.28,0.035265053,15.9140559
103.285,0.035043561,15.91544277
103.29,0.034822835,15.91682485
103.295,0.034602929,15.91820179
103.3,0.034383893,15.91957329
103.305,0.034165772,15.92093906
103.31,0.033948604,15.92229885
103.315,0.033732425,15.92365246
103.32,0.033517267,15.92499968
103.325,0.033303155,15.92634034
103.33,0.033090116,15.92767429
103.335,0.03287817,15.92900139
103.34,0.032667337,15.93032152
103.345,0.032457632,15.93163459
103.35,0.03224907,15.9329405
103.355,0.032041663,15.93423919
103.36,0.039682625,15.88639524
103.365,0.039473804,15.88770277
103.37,0.039261976,15.88902913
103.375,0.039047548,15.89037177
103.38,0.038830893,15.89172836
103.385,0.038612348,15.89309678
103.39,0.03839222,15.89447512
103.395,0.038170786,15.89586162
103.4,0.0379483,15.89725472
103.405,0.037724991,15.89865298
103.41,0.037501066,15.90005508
103.415,0.037276714,15.90145987
103.42,0.037052105,15.90286626
103.425,0.036827394,15.90427329
103.43,0.036602721,15.90568008
103.435,0.036378213,15.90708584
103.44,0.036153984,15.90848985
103.445,0.035930137,15.90989147
103.45,0.035706766,15.91129011
103.455,0.035483956,15.91268524
103.46,0.035261781,15.91407639
103.465,0.03504031,15.91546313
103.47,0.034819605,15.91684508
103.475,0.03459972,15.91822189
103.48,0.034380705,15.91959325
103.485,0.034162604,15.92095889
103.49,0.033945457,15.92231856
103.495,0.033729299,15.92367204
103.5,0.03351416,15.92501913
103.505,0.033300069,15.92635966
103.51,0.03308705,15.92769349
103.515,0.032875124,15.92902046
103.52,0.03266431,15.93034047
103.525,0.032454625,15.93165342
103.53,0.032246083,15.93295921
103.535,0.032038695,15.93425777
103.54,0.039679676,15.8864137
103.545,0.039470875,15.88772111
103.55,0.039259065,15.88904736
103.555,0.039044657,15.89038988
103.56,0.03882802,15.89174635
103.565,0.038609494,15.89311465
103.57,0.038389384,15.89449287
103.575,0.038167969,15.89587926
103.58,0.037945502,15.89727225
103.585,0.03772221,15.89867039
103.59,0.037498303,15.90007238
103.595,0.037273969,15.90147705
103.6,0.037049378,15.90288333
103.605,0.036824685,15.90429025
103.61,0.03660003,15.90569693
103.615,0.036375539,15.90710258
103.62,0.036151327,15.90850649
103.625,0.035927498,15.909908
103.63,0.035704144,15.91130653
103.635,0.03548135,15.91270155
103.64,0.035259192,15.9140926
103.645,0.035037738,15.91547923
103.65,0.03481705,15.91686108
103.655,0.034597182,15.91823778
103.66,0.034378183,15.91960904
103.665,0.034160099,15.92097458
103.67,0.033942968,15.92233415
103.675,0.033726826,15.92368752
103.68,0.033511703,15.92503451
103.685,0.033297628,15.92637495
103.69,0.033084625,15.92770867
103.695,0.032872715,15.92903555
103.7,0.032661917,15.93035546
103.705,0.032452247,15.93166831
103.71,0.03224372,15.932974
103.715,0.032036348,15.93427247
103.72,0.039677344,15.8864283
103.725,0.039468558,15.88773562
103.73,0.039256763,15.88906177
103.735,0.03904237,15.8904042
103.74,0.038825748,15.89176057
103.745,0.038607237,15.89312879
103.75,0.038387142,15.89450691
103.755,0.038165741,15.89589321
103.76,0.037943288,15.89728611
103.765,0.037720011,15.89868416
103.77,0.037496119,15.90008606
103.775,0.037271798,15.90149065
103.78,0.037047221,15.90289684
103.785,0.036822542,15.90430367
103.79,0.036597901,15.90571026
103.795,0.036373424,15.90711582
103.8,0.036149226,15.90851964
103.805,0.03592541,15.90992107
103.81,0.03570207,15.91131951
103.815,0.03547929,15.91271445
103.82,0.035257145,15.91410541
103.825,0.035035705,15.91549197
103.83,0.034815029,15.91687373
103.835,0.034595174,15.91825035
103.84,0.034376189,15.91962153
103.845,0.034158118,15.92098699
103.85,0.033941,15.92234647
103.855,0.03372487,15.92369977
103.86,0.03350976,15.92504668
103.865,0.033295698,15.92638704
103.87,0.033082707,15.92772068
103.875,0.032870809,15.92904748
103.88,0.032660024,15.93036731
103.885,0.032450366,15.93168009
103.89,0.032241852,15.9329857
103.895,0.032034492,15.93428409
103.9,0.0396755,15.88643985
103.905,0.039466725,15.88774709
103.91,0.039254943,15.88907317
103.915,0.039040561,15.89041552
103.92,0.038823951,15.89177183
103.925,0.038605451,15.89313997
103.93,0.038385368,15.89451802
103.935,0.038163979,15.89590425
103.94,0.037941537,15.89729707
103.945,0.037718272,15.89869505
103.95,0.03749439,15.90009688
103.955,0.037270081,15.9015014
103.96,0.037045516,15.90290752
103.965,0.036820848,15.90431428
103.97,0.036596217,15.9057208
103.975,0.036371751,15.9071263
103.98,0.036147564,15.90853005
103.985,0.035923759,15.9099314
103.99,0.03570043,15.91132978
103.995,0.03547766,15.91272466
104,0.035255526,15.91411555
104,0.035255526,15.91411555
104,0.035255526,15.91411555
104,0.035255526,15.91411555
104,0.035255526,15.91411555
104,0.035255526,15.91411555
104.005,0.035034096,15.91550204
104.01,0.034813431,15.91688373
104.015,0.034593586,15.91826029
104.02,0.034374612,15.91963141
104.025,0.03415655,15.9209968
104.03,0.033939443,15.92235622
104.035,0.033723323,15.92370945
104.04,0.033508223,15.9250563
104.045,0.033294171,15.9263966
104.05,0.03308119,15.92773018
104.055,0.032869302,15.92905692
104.06,0.032658526,15.93037669
104.065,0.032448879,15.9316894
104.07,0.032240374,15.93299496
104.075,0.032033023,15.93429328
104.08,0.039674041,15.88644898
104.085,0.039465276,15.88775617
104.09,0.039253503,15.88908218
104.095,0.03903913,15.89042448
104.1,0.03882253,15.89178073
104.105,0.038604039,15.89314881
104.11,0.038383965,15.8945268
104.115,0.038162585,15.89591298
104.12,0.037940153,15.89730574
104.125,0.037716896,15.89870366
104.13,0.037493024,15.90010544
104.135,0.037268724,15.9015099
104.14,0.037044167,15.90291596
104.145,0.036819507,15.90432267
104.15,0.036594886,15.90572914
104.155,0.036370428,15.90713458
104.16,0.03614625,15.90853828
104.165,0.035922453,15.90993958
104.17,0.035699133,15.91133791
104.175,0.035476371,15.91273273
104.18,0.035254246,15.91412357
104.185,0.035032824,15.91551001
104.19,0.034812167,15.91689165
104.195,0.034592331,15.91826816
104.2,0.034373364,15.91963922
104.205,0.034155311,15.92100456
104.21,0.033938211,15.92236393
104.215,0.0337221,15.92371712
104.22,0.033507008,15.92506392
104.225,0.033292963,15.92640416
104.23,0.03307999,15.92773769
104.235,0.03286811,15.92906438
104.24,0.032657342,15.93038411
104.245,0.032447702,15.93169677
104.25,0.032239205,15.93300228
104.255,0.032031862,15.93430056
104.26,0.039672887,15.88645621
104.265,0.03946413,15.88776334
104.27,0.039252364,15.88908932
104.275,0.039037999,15.89043157
104.28,0.038821406,15.89178776
104.285,0.038602923,15.8931558
104.29,0.038382856,15.89453375
104.295,0.038161483,15.89591988
104.3,0.037939057,15.8973126
104.305,0.037715808,15.89871048
104.31,0.037491943,15.90011221
104.315,0.03726765,15.90151662
104.32,0.0370431,15.90292264
104.325,0.036818447,15.90432931
104.33,0.036593833,15.90573573
104.335,0.036369382,15.90714113
104.34,0.03614521,15.90854479
104.345,0.035921421,15.90994605
104.35,0.035698106,15.91134433
104.355,0.035475352,15.91273911
104.36,0.035253233,15.91412991
104.365,0.035031818,15.91551631
104.37,0.034811167,15.91689791
104.375,0.034591337,15.91827438
104.38,0.034372377,15.9196454
104.385,0.034154331,15.9210107
104.39,0.033937237,15.92237003
104.395,0.033721132,15.92372317
104.4,0.033506046,15.92506993
104.405,0.033292008,15.92641014
104.41,0.033079041,15.92774363
104.415,0.032867167,15.92907028
104.42,0.032656405,15.93038997
104.425,0.032446772,15.93170259
104.43,0.03223828,15.93300806
104.435,0.032030943,15.93430631
104.44,0.039671974,15.88646192
104.445,0.039463223,15.88776902
104.45,0.039251463,15.88909496
104.455,0.039037104,15.89043717
104.46,0.038820517,15.89179333
104.465,0.038602039,15.89316133
104.47,0.038381978,15.89453925
104.475,0.038160611,15.89592534
104.48,0.037938191,15.89731802
104.485,0.037714947,15.89871586
104.49,0.037491088,15.90011756
104.495,0.0372668,15.90152194
104.5,0.037042256,15.90292793
104.505,0.036817609,15.90433456
104.51,0.036593,15.90574095
104.515,0.036368555,15.90714631
104.52,0.036144388,15.90854993
104.525,0.035920604,15.90995116
104.53,0.035697295,15.91134941
104.535,0.035474546,15.91274416
104.54,0.035252432,15.91413493
104.545,0.035031022,15.91552129
104.55,0.034810377,15.91690286
104.555,0.034590552,15.91827929
104.56,0.034371597,15.91965028
104.565,0.034153555,15.92101555
104.57,0.033936467,15.92237485
104.575,0.033720367,15.92372797
104.58,0.033505286,15.9250747
104.585,0.033291253,15.92641487
104.59,0.033078291,15.92774833
104.595,0.032866422,15.92907495
104.6,0.032655665,15.93039461
104.605,0.032446036,15.9317072
104.61,0.032237549,15.93301264
104.615,0.032030217,15.93431086
104.62,0.039671253,15.88646644
104.625,0.039462506,15.88777351
104.63,0.039250751,15.88909942
104.635,0.039036396,15.8904416
104.64,0.038819814,15.89179773
104.645,0.038601341,15.8931657
104.65,0.038381284,15.89454359
104.655,0.038159922,15.89592965
104.66,0.037937506,15.89732231
104.665,0.037714267,15.89872013
104.67,0.037490411,15.9001218
104.675,0.037266128,15.90152615
104.68,0.037041588,15.90293211
104.685,0.036816946,15.90433871
104.69,0.036592341,15.90574508
104.695,0.0363679,15.90715041
104.7,0.036143738,15.90855401
104.705,0.035919958,15.90995521
104.71,0.035696653,15.91135343
104.715,0.035473908,15.91274815
104.72,0.035251798,15.91413889
104.725,0.035030392,15.91552523
104.73,0.034809751,15.91690678
104.735,0.034589931,15.91828318
104.74,0.034370979,15.91965415
104.745,0.034152942,15.92101939
104.75,0.033935858,15.92237867
104.755,0.033719761,15.92373176
104.76,0.033504685,15.92507846
104.765,0.033290655,15.92641861
104.77,0.033077697,15.92775205
104.775,0.032865832,15.92907864
104.78,0.032655079,15.93039828
104.785,0.032445454,15.93171085
104.79,0.032236971,15.93301626
104.795,0.032029642,15.93431445
104.8,0.039670682,15.88647002
104.805,0.039461939,15.88777706
104.81,0.039250188,15.88910294
104.815,0.039035836,15.89044511
104.82,0.038819258,15.89180122
104.825,0.038600788,15.89316916
104.83,0.038380735,15.89454703
104.835,0.038159376,15.89593307
104.84,0.037936964,15.8973257
104.845,0.037713729,15.8987235
104.85,0.037489877,15.90012515
104.855,0.037265597,15.90152948
104.86,0.03704106,15.90293541
104.865,0.036816421,15.90434199
104.87,0.03659182,15.90574834
104.875,0.036367382,15.90715365
104.88,0.036143224,15.90855723
104.885,0.035919447,15.90995841
104.89,0.035696145,15.91135661
104.895,0.035473404,15.91275131
104.9,0.035251297,15.91414203
104.905,0.035029894,15.91552835
104.91,0.034809257,15.91690987
104.915,0.034589439,15.91828626
104.92,0.034370491,15.91965721
104.925,0.034152457,15.92102243
104.93,0.033935376,15.92238169
104.935,0.033719283,15.92373475
104.94,0.033504209,15.92508144
104.945,0.033290183,15.92642157
104.95,0.033077228,15.92775499
104.955,0.032865366,15.92908156
104.96,0.032654615,15.93040118
104.965,0.032444993,15.93171373
104.97,0.032236513,15.93301913
104.975,0.032029188,15.9343173
104.98,0.03967023,15.88647284
104.985,0.03946149,15.88777987
104.99,0.039249742,15.88910573
104.995,0.039035394,15.89044788
105,0.038818818,15.89180397
105,0.038818818,15.89180397
105,0.038818818,15.89180397
105,0.038818818,15.89180397
105,0.038818818,15.89180397
105.005,0.038600351,15.8931719
105.01,0.038380301,15.89454975
105.015,0.038158945,15.89593577
105.02,0.037936536,15.89732839
105.025,0.037713303,15.89872616
105.03,0.037489454,15.9001278
105.035,0.037265177,15.90153211
105.04,0.037040643,15.90293803
105.045,0.036816006,15.90434459
105.05,0.036591408,15.90575092
105.055,0.036366973,15.90715622
105.06,0.036142817,15.90855977
105.065,0.035919043,15.90996094
105.07,0.035695744,15.91135913
105.075,0.035473005,15.91275381
105.08,0.035250901,15.91414451
105.085,0.035029501,15.91553081
105.09,0.034808866,15.91691232
105.095,0.034589051,15.91828869
105.1,0.034370105,15.91965962
105.105,0.034152073,15.92102483
105.11,0.033934995,15.92238407
105.115,0.033718904,15.92373713
105.12,0.033503833,15.9250838
105.125,0.033289809,15.92642391
105.13,0.033076856,15.92775731
105.135,0.032864997,15.92908387
105.14,0.032654249,15.93040347
105.145,0.032444629,15.93171601
105.15,0.032236152,15.93302139
105.155,0.032028828,15.93431955
105.16,0.039669873,15.88647508
105.165,0.039461136,15.88778209
105.17,0.039249389,15.88910794
105.175,0.039035044,15.89045007
105.18,0.03881847,15.89180615
105.185,0.038600006,15.89317406
105.19,0.038379957,15.8945519
105.195,0.038158604,15.89593791
105.2,0.037936197,15.89733051
105.205,0.037712966,15.89872827
105.21,0.037489119,15.90012989
105.215,0.037264844,15.90153419
105.22,0.037040313,15.9029401
105.225,0.036815678,15.90434664
105.23,0.036591082,15.90575296
105.235,0.036366649,15.90715825
105.24,0.036142495,15.90856179
105.245,0.035918723,15.90996294
105.25,0.035695426,15.91136111
105.255,0.035472689,15.91275578
105.26,0.035250587,15.91414648
105.265,0.035029189,15.91553276
105.27,0.034808556,15.91691426
105.275,0.034588743,15.91829062
105.28,0.0343698,15.91966154
105.285,0.03415177,15.92102673
105.29,0.033934693,15.92238596
105.295,0.033718605,15.923739
105.3,0.033503535,15.92508566
105.305,0.033289513,15.92642576
105.31,0.033076563,15.92775915
105.315,0.032864705,15.9290857
105.32,0.032653959,15.93040529
105.325,0.032444341,15.93171781
105.33,0.032235865,15.93302319
105.335,0.032028544,15.93432133
105.34,0.039669591,15.88647685
105.345,0.039460855,15.88778385
105.35,0.039249111,15.88910969
105.355,0.039034767,15.8904518
105.36,0.038818195,15.89180787
105.365,0.038599732,15.89317578
105.37,0.038379686,15.8945536
105.375,0.038158334,15.8959396
105.38,0.037935929,15.89733219
105.385,0.0377127,15.89872994
105.39,0.037488854,15.90013155
105.395,0.037264581,15.90153583
105.4,0.037040051,15.90294173
105.405,0.036815419,15.90434827
105.41,0.036590824,15.90575457
105.415,0.036366393,15.90715985
105.42,0.036142241,15.90856338
105.425,0.03591847,15.90996452
105.43,0.035695175,15.91136269
105.435,0.03547244,15.91275735
105.44,0.035250339,15.91414803
105.445,0.035028943,15.9155343
105.45,0.034808311,15.91691579
105.455,0.0345885,15.91829214
105.46,0.034369558,15.91966305
105.465,0.03415153,15.92102823
105.47,0.033934455,15.92238745
105.475,0.033718368,15.92374048
105.48,0.0335033,15.92508713
105.485,0.033289279,15.92642722
105.49,0.03307633,15.92776061
105.495,0.032864474,15.92908715
105.5,0.03265373,15.93040672
105.505,0.032444113,15.93171924
105.51,0.032235639,15.9330246
105.515,0.032028319,15.93432274
105.52,0.039669368,15.88647825
105.525,0.039460633,15.88778524
105.53,0.03924889,15.88911107
105.535,0.039034548,15.89045318
105.54,0.038817977,15.89180923
105.545,0.038599516,15.89317713
105.55,0.038379471,15.89455494
105.555,0.03815812,15.89594093
105.56,0.037935717,15.89733352
105.565,0.037712489,15.89873126
105.57,0.037488645,15.90013286
105.575,0.037264374,15.90153714
105.58,0.037039845,15.90294302
105.585,0.036815214,15.90434955
105.59,0.03659062,15.90575585
105.595,0.03636619,15.90716112
105.6,0.036142039,15.90856464
105.605,0.03591827,15.90996577
105.61,0.035694976,15.91136393
105.615,0.035472242,15.91275858
105.62,0.035250143,15.91414926
105.625,0.035028748,15.91553552
105.63,0.034808118,15.916917
105.635,0.034588308,15.91829335
105.64,0.034369367,15.91966424
105.645,0.03415134,15.92102942
105.65,0.033934266,15.92238863
105.655,0.03371818,15.92374166
105.66,0.033503114,15.9250883
105.665,0.033289095,15.92642838
105.67,0.033076147,15.92776176
105.675,0.032864292,15.92908829
105.68,0.032653548,15.93040786
105.685,0.032443933,15.93172037
105.69,0.03223546,15.93302572
105.695,0.032028142,15.93432385
105.7,0.039669191,15.88647935
105.705,0.039460458,15.88778634
105.71,0.039248716,15.88911216
105.715,0.039034374,15.89045426
105.72,0.038817805,15.89181031
105.725,0.038599345,15.8931782
105.73,0.038379301,15.89455601
105.735,0.038157952,15.89594199
105.74,0.037935549,15.89733457
105.745,0.037712322,15.8987323
105.75,0.03748848,15.90013389
105.755,0.037264209,15.90153817
105.76,0.037039681,15.90294405
105.765,0.036815051,15.90435057
105.77,0.036590459,15.90575686
105.775,0.03636603,15.90716212
105.78,0.03614188,15.90856564
105.785,0.035918112,15.90996676
105.79,0.035694819,15.91136491
105.795,0.035472086,15.91275956
105.8,0.035249988,15.91415023
105.805,0.035028594,15.91553649
105.81,0.034807965,15.91691796
105.815,0.034588156,15.9182943
105.82,0.034369216,15.91966519
105.825,0.03415119,15.92103036
105.83,0.033934117,15.92238957
105.835,0.033718032,15.92374258
105.84,0.033502967,15.92508922
105.845,0.033288948,15.9264293
105.85,0.033076001,15.92776267
105.855,0.032864147,15.92908919
105.86,0.032653405,15.93040876
105.865,0.032443791,15.93172126
105.87,0.032235319,15.93302661
105.875,0.032028001,15.93432473
105.88,0.039669051,15.88648023
105.885,0.039460319,15.88778721
105.89,0.039248578,15.88911302
105.895,0.039034237,15.89045512
105.9,0.038817669,15.89181116
105.905,0.03859921,15.89317905
105.91,0.038379167,15.89455685
105.915,0.038157818,15.89594283
105.92,0.037935416,15.8973354
105.925,0.037712191,15.89873313
105.93,0.037488349,15.90013471
105.935,0.037264079,15.90153898
105.94,0.037039552,15.90294486
105.945,0.036814923,15.90435137
105.95,0.036590331,15.90575766
105.955,0.036365903,15.90716291
105.96,0.036141754,15.90856643
105.965,0.035917987,15.90996755
105.97,0.035694695,15.91136569
105.975,0.035471963,15.91276033
105.98,0.035249866,15.914151
105.985,0.035028472,15.91553725
105.99,0.034807844,15.91691872
105.995,0.034588035,15.91829505
106,0.034369097,15.91966594
106,0.034369097,15.91966594
106,0.034369097,15.91966594
106,0.034369097,15.91966594
106,0.034369097,15.91966594
106,0.034369097,15.91966594
106.005,0.034151071,15.92103111
106.01,0.033933999,15.92239031
106.015,0.033717915,15.92374332
106.02,0.03350285,15.92508995
106.025,0.033288833,15.92643002
106.03,0.033075886,15.92776339
106.035,0.032864033,15.92908991
106.04,0.032653292,15.93040947
106.045,0.032443678,15.93172197
106.05,0.032235207,15.93302731
106.055,0.03202789,15.93432543
106.06,0.039668941,15.88648092
106.065,0.039460209,15.88778789
106.07,0.039248469,15.88911371
106.075,0.039034129,15.8904558
106.08,0.038817561,15.89181184
106.085,0.038599103,15.89317972
106.09,0.03837906,15.89455751
106.095,0.038157712,15.89594349
106.1,0.037935311,15.89733605
106.105,0.037712086,15.89873378
106.11,0.037488245,15.90013536
106.115,0.037263976,15.90153962
106.12,0.03703945,15.9029455
106.125,0.036814821,15.90435201
106.13,0.03659023,15.90575829
106.135,0.036365803,15.90716354
106.14,0.036141655,15.90856705
106.145,0.035917888,15.90996817
106.15,0.035694597,15.91136631
106.155,0.035471865,15.91276094
106.16,0.035249769,15.9141516
106.165,0.035028376,15.91553786
106.17,0.034807748,15.91691932
106.175,0.03458794,15.91829565
106.18,0.034369002,15.91966653
106.185,0.034150977,15.92103169
106.19,0.033933906,15.92239089
106.195,0.033717822,15.9237439
106.2,0.033502758,15.92509052
106.205,0.033288741,15.92643059
106.21,0.033075796,15.92776396
106.215,0.032863943,15.92909047
106.22,0.032653202,15.93041003
106.225,0.032443589,15.93172252
106.23,0.032235118,15.93302786
106.235,0.032027802,15.93432598
106.24,0.039668853,15.88648147
106.245,0.039460122,15.88778844
106.25,0.039248383,15.88911425
106.255,0.039034043,15.89045633
106.26,0.038817476,15.89181237
106.265,0.038599018,15.89318025
106.27,0.038378976,15.89455804
106.275,0.038157629,15.89594401
106.28,0.037935228,15.89733657
106.285,0.037712004,15.89873429
106.29,0.037488163,15.90013587
106.295,0.037263895,15.90154013
106.3,0.037039369,15.902946
106.305,0.036814741,15.90435251
106.31,0.03659015,15.90575879
106.315,0.036365724,15.90716404
106.32,0.036141576,15.90856754
106.325,0.03591781,15.90996866
106.33,0.035694519,15.91136679
106.335,0.035471788,15.91276143
106.34,0.035249692,15.91415208
106.345,0.0350283,15.91553833
106.35,0.034807672,15.91691979
106.355,0.034587865,15.91829612
106.36,0.034368927,15.919667
106.365,0.034150903,15.92103216
106.37,0.033933832,15.92239135
106.375,0.033717749,15.92374436
106.38,0.033502685,15.92509098
106.385,0.033288669,15.92643105
106.39,0.033075724,15.92776441
106.395,0.032863871,15.92909092
106.4,0.032653131,15.93041047
106.405,0.032443518,15.93172296
106.41,0.032235048,15.9330283
106.415,0.032027732,15.93432641
106.42,0.039668784,15.8864819
106.425,0.039460054,15.88778887
106.43,0.039248314,15.88911467
106.435,0.039033975,15.89045676
106.44,0.038817409,15.89181279
106.445,0.038598951,15.89318067
106.45,0.03837891,15.89455846
106.455,0.038157563,15.89594442
106.46,0.037935163,15.89733698
106.465,0.037711939,15.8987347
106.47,0.037488099,15.90013628
106.475,0.03726383,15.90154054
106.48,0.037039305,15.9029464
106.485,0.036814678,15.90435291
106.49,0.036590087,15.90575918
106.495,0.036365661,15.90716443
106.5,0.036141514,15.90856793
106.505,0.035917748,15.90996904
106.51,0.035694458,15.91136718
106.515,0.035471727,15.91276181
106.52,0.035249631,15.91415246
106.525,0.035028239,15.91553871
106.53,0.034807612,15.91692017
106.535,0.034587806,15.91829649
106.54,0.034368868,15.91966737
106.545,0.034150844,15.92103253
106.55,0.033933774,15.92239172
106.555,0.033717691,15.92374472
106.56,0.033502628,15.92509134
106.565,0.033288612,15.92643141
106.57,0.033075667,15.92776476
106.575,0.032863815,15.92909127
106.58,0.032653075,15.93041083
106.585,0.032443463,15.93172331
106.59,0.032234993,15.93302865
106.595,0.032027677,15.93432676
106.6,0.039668729,15.88648224
106.605,0.039459999,15.88778921
106.61,0.03924826,15.88911501
106.615,0.039033922,15.89045709
106.62,0.038817355,15.89181313
106.625,0.038598898,15.893181
106.63,0.038378857,15.89455879
106.635,0.038157511,15.89594475
106.64,0.037935111,15.89733731
106.645,0.037711887,15.89873503
106.65,0.037488047,15.9001366
106.655,0.03726378,15.90154086
106.66,0.037039255,15.90294672
106.665,0.036814627,15.90435323
106.67,0.036590037,15.9057595
106.675,0.036365612,15.90716474
106.68,0.036141464,15.90856824
106.685,0.035917699,15.90996935
106.69,0.035694409,15.91136748
106.695,0.035471678,15.91276211
106.7,0.035249583,15.91415276
106.705,0.035028192,15.91553901
106.71,0.034807565,15.91692046
106.715,0.034587758,15.91829679
106.72,0.034368821,15.91966766
106.725,0.034150798,15.92103282
106.73,0.033933727,15.92239201
106.735,0.033717645,15.92374501
106.74,0.033502582,15.92509163
106.745,0.033288566,15.92643169
106.75,0.033075622,15.92776504
106.755,0.03286377,15.92909155
106.76,0.03265303,15.9304111
106.765,0.032443419,15.93172359
106.77,0.032234949,15.93302892
106.775,0.032027634,15.93432703
106.78,0.039668686,15.88648251
106.785,0.039459956,15.88778948
106.79,0.039248218,15.88911528
106.795,0.039033879,15.89045736
106.8,0.038817313,15.89181339
106.805,0.038598856,15.89318126
106.81,0.038378816,15.89455905
106.815,0.038157469,15.89594501
106.82,0.03793507,15.89733756
106.825,0.037711846,15.89873528
106.83,0.037488007,15.90013685
106.835,0.037263739,15.90154111
106.84,0.037039215,15.90294697
106.845,0.036814588,15.90435347
106.85,0.036589998,15.90575974
106.855,0.036365572,15.90716499
106.86,0.036141425,15.90856849
106.865,0.03591766,15.90996959
106.87,0.03569437,15.91136772
106.875,0.03547164,15.91276235
106.88,0.035249545,15.914153
106.885,0.035028154,15.91553925
106.89,0.034807528,15.9169207
106.895,0.034587721,15.91829702
106.9,0.034368784,15.91966789
106.905,0.034150761,15.92103305
106.91,0.033933691,15.92239224
106.915,0.033717609,15.92374523
106.92,0.033502546,15.92509185
106.925,0.033288531,15.92643191
106.93,0.033075586,15.92776527
